date,time,year,month,day,mins,hour,index,value,site.name,period,season
2023-07-02,12:30:00,2023,7,02,30,12,acoustic_diversity,1.578931,mf_beach,midday,Winter
2023-07-02,12:40:00,2023,7,02,40,12,acoustic_diversity,0.952206,mf_beach,midday,Winter
2023-07-02,12:50:00,2023,7,02,50,12,acoustic_diversity,1.503258,mf_beach,midday,Winter
2023-07-02,13:00:00,2023,7,02,0,13,acoustic_diversity,1.064067,mf_beach,midday,Winter
2023-07-02,13:10:00,2023,7,02,10,13,acoustic_diversity,1.35837,mf_beach,midday,Winter
2023-07-02,13:20:00,2023,7,02,20,13,acoustic_diversity,1.530321,mf_beach,midday,Winter
2023-07-02,13:30:00,2023,7,02,30,13,acoustic_diversity,1.343846,mf_beach,midday,Winter
2023-07-02,13:40:00,2023,7,02,40,13,acoustic_diversity,0.978168,mf_beach,midday,Winter
2023-07-02,13:50:00,2023,7,02,50,13,acoustic_diversity,1.156033,mf_beach,midday,Winter
2023-07-02,14:00:00,2023,7,02,0,14,acoustic_diversity,1.495205,mf_beach,afternoon,Winter
2023-07-02,14:10:00,2023,7,02,10,14,acoustic_diversity,1.100188,mf_beach,afternoon,Winter
2023-07-02,14:20:00,2023,7,02,20,14,acoustic_diversity,1.244644,mf_beach,afternoon,Winter
2023-07-02,14:30:00,2023,7,02,30,14,acoustic_diversity,1.664467,mf_beach,afternoon,Winter
2023-07-02,14:40:00,2023,7,02,40,14,acoustic_diversity,1.348932,mf_beach,afternoon,Winter
2023-07-02,14:50:00,2023,7,02,50,14,acoustic_diversity,0.474198,mf_beach,afternoon,Winter
2023-07-02,15:00:00,2023,7,02,0,15,acoustic_diversity,1.236344,mf_beach,afternoon,Winter
2023-07-02,15:10:00,2023,7,02,10,15,acoustic_diversity,1.665267,mf_beach,afternoon,Winter
2023-07-02,15:20:00,2023,7,02,20,15,acoustic_diversity,0.981632,mf_beach,afternoon,Winter
2023-07-02,15:30:00,2023,7,02,30,15,acoustic_diversity,0.963282,mf_beach,afternoon,Winter
2023-07-02,15:40:00,2023,7,02,40,15,acoustic_diversity,1.023687,mf_beach,afternoon,Winter
2023-07-02,15:50:00,2023,7,02,50,15,acoustic_diversity,0,mf_beach,afternoon,Winter
2023-07-02,16:00:00,2023,7,02,0,16,acoustic_diversity,1.070199,mf_beach,afternoon,Winter
2023-07-02,16:10:00,2023,7,02,10,16,acoustic_diversity,1.276957,mf_beach,afternoon,Winter
2023-07-02,16:20:00,2023,7,02,20,16,acoustic_diversity,0.890984,mf_beach,afternoon,Winter
2023-07-02,16:30:00,2023,7,02,30,16,acoustic_diversity,1.132108,mf_beach,afternoon,Winter
2023-07-02,16:40:00,2023,7,02,40,16,acoustic_diversity,1.1207,mf_beach,afternoon,Winter
2023-07-02,16:50:00,2023,7,02,50,16,acoustic_diversity,1.317738,mf_beach,afternoon,Winter
2023-07-02,17:00:00,2023,7,02,0,17,acoustic_diversity,1.770205,mf_beach,afternoon,Winter
2023-07-02,17:10:00,2023,7,02,10,17,acoustic_diversity,0.946853,mf_beach,afternoon,Winter
2023-07-02,17:20:00,2023,7,02,20,17,acoustic_diversity,0.896266,mf_beach,afternoon,Winter
2023-07-02,17:30:00,2023,7,02,30,17,acoustic_diversity,1.178592,mf_beach,afternoon,Winter
2023-07-02,17:40:00,2023,7,02,40,17,acoustic_diversity,0.693983,mf_beach,afternoon,Winter
2023-07-02,17:50:00,2023,7,02,50,17,acoustic_diversity,0.656299,mf_beach,afternoon,Winter
2023-07-02,18:00:00,2023,7,02,0,18,acoustic_diversity,0.661654,mf_beach,dusk,Winter
2023-07-02,18:10:00,2023,7,02,10,18,acoustic_diversity,0.504373,mf_beach,dusk,Winter
2023-07-02,18:20:00,2023,7,02,20,18,acoustic_diversity,0.594027,mf_beach,dusk,Winter
2023-07-02,18:30:00,2023,7,02,30,18,acoustic_diversity,0.020719,mf_beach,dusk,Winter
2023-07-02,18:40:00,2023,7,02,40,18,acoustic_diversity,0.043364,mf_beach,dusk,Winter
2023-07-02,18:50:00,2023,7,02,50,18,acoustic_diversity,0.229699,mf_beach,dusk,Winter
2023-07-02,19:00:00,2023,7,02,0,19,acoustic_diversity,0.07675,mf_beach,dusk,Winter
2023-07-02,19:10:00,2023,7,02,10,19,acoustic_diversity,0.097892,mf_beach,dusk,Winter
2023-07-02,19:20:00,2023,7,02,20,19,acoustic_diversity,0.50161,mf_beach,dusk,Winter
2023-07-02,19:30:00,2023,7,02,30,19,acoustic_diversity,0.566628,mf_beach,dusk,Winter
2023-07-02,19:40:00,2023,7,02,40,19,acoustic_diversity,0.29023,mf_beach,dusk,Winter
2023-07-02,19:50:00,2023,7,02,50,19,acoustic_diversity,0.716711,mf_beach,dusk,Winter
2023-07-02,20:00:00,2023,7,02,0,20,acoustic_diversity,2.165783,mf_beach,night,Winter
2023-07-02,20:10:00,2023,7,02,10,20,acoustic_diversity,0.682054,mf_beach,night,Winter
2023-07-02,20:20:00,2023,7,02,20,20,acoustic_diversity,1.164307,mf_beach,night,Winter
2023-07-02,20:30:00,2023,7,02,30,20,acoustic_diversity,0.695143,mf_beach,night,Winter
2023-07-02,20:40:00,2023,7,02,40,20,acoustic_diversity,0.635636,mf_beach,night,Winter
2023-07-02,20:50:00,2023,7,02,50,20,acoustic_diversity,0.404096,mf_beach,night,Winter
2023-07-02,21:00:00,2023,7,02,0,21,acoustic_diversity,0.664086,mf_beach,night,Winter
2023-07-02,21:10:00,2023,7,02,10,21,acoustic_diversity,1.791174,mf_beach,night,Winter
2023-07-02,21:20:00,2023,7,02,20,21,acoustic_diversity,0.680685,mf_beach,night,Winter
2023-07-02,21:30:00,2023,7,02,30,21,acoustic_diversity,0.709361,mf_beach,night,Winter
2023-07-02,21:40:00,2023,7,02,40,21,acoustic_diversity,0.690448,mf_beach,night,Winter
2023-07-02,21:50:00,2023,7,02,50,21,acoustic_diversity,0.197664,mf_beach,night,Winter
2023-07-02,22:00:00,2023,7,02,0,22,acoustic_diversity,0.080762,mf_beach,night,Winter
2023-07-02,22:10:00,2023,7,02,10,22,acoustic_diversity,0.008964,mf_beach,night,Winter
2023-07-02,22:20:00,2023,7,02,20,22,acoustic_diversity,1.901328,mf_beach,night,Winter
2023-07-02,22:30:00,2023,7,02,30,22,acoustic_diversity,0.670199,mf_beach,night,Winter
2023-07-02,22:40:00,2023,7,02,40,22,acoustic_diversity,0.690835,mf_beach,night,Winter
2023-07-02,22:50:00,2023,7,02,50,22,acoustic_diversity,0.693005,mf_beach,night,Winter
2023-07-02,23:00:00,2023,7,02,0,23,acoustic_diversity,0.741967,mf_beach,night,Winter
2023-07-02,23:10:00,2023,7,02,10,23,acoustic_diversity,0.68526,mf_beach,night,Winter
2023-07-02,23:20:00,2023,7,02,20,23,acoustic_diversity,0.692005,mf_beach,night,Winter
2023-07-02,23:30:00,2023,7,02,30,23,acoustic_diversity,0.676363,mf_beach,night,Winter
2023-07-02,23:40:00,2023,7,02,40,23,acoustic_diversity,0.436145,mf_beach,night,Winter
2023-07-02,23:50:00,2023,7,02,50,23,acoustic_diversity,0.678274,mf_beach,night,Winter
2023-07-03,00:00:00,2023,7,03,0,0,acoustic_diversity,1.861956,mf_beach,pre-dawn,Winter
2023-07-03,00:10:00,2023,7,03,10,0,acoustic_diversity,0.68495,mf_beach,pre-dawn,Winter
2023-07-03,00:20:00,2023,7,03,20,0,acoustic_diversity,1.159702,mf_beach,pre-dawn,Winter
2023-07-03,00:30:00,2023,7,03,30,0,acoustic_diversity,0.558325,mf_beach,pre-dawn,Winter
2023-07-03,00:40:00,2023,7,03,40,0,acoustic_diversity,0.261882,mf_beach,pre-dawn,Winter
