date,time,year,month,day,mins,hour,index,value,site.name,period,season
2022-12-24,19:50:00,2022,12,24,50,19,acoustic_complexity,2053.86641566703,Meadow cove,dusk,Summer
2022-12-24,20:00:00,2022,12,24,0,20,acoustic_complexity,2114.72707611716,Meadow cove,night,Summer
2022-12-24,20:10:00,2022,12,24,10,20,acoustic_complexity,2188.62602540198,Meadow cove,night,Summer
2022-12-24,20:20:00,2022,12,24,20,20,acoustic_complexity,2089.78414087702,Meadow cove,night,Summer
2022-12-24,20:30:00,2022,12,24,30,20,acoustic_complexity,2263.24738967138,Meadow cove,night,Summer
2022-12-24,20:40:00,2022,12,24,40,20,acoustic_complexity,2289.28351072603,Meadow cove,night,Summer
2022-12-24,20:50:00,2022,12,24,50,20,acoustic_complexity,2233.0092871141,Meadow cove,night,Summer
2022-12-24,21:00:00,2022,12,24,0,21,acoustic_complexity,2456.13268046237,Meadow cove,night,Summer
2022-12-24,21:10:00,2022,12,24,10,21,acoustic_complexity,2345.21980496718,Meadow cove,night,Summer
2022-12-24,21:20:00,2022,12,24,20,21,acoustic_complexity,2582.39693018754,Meadow cove,night,Summer
2022-12-24,21:30:00,2022,12,24,30,21,acoustic_complexity,2661.44683369773,Meadow cove,night,Summer
2022-12-24,21:40:00,2022,12,24,40,21,acoustic_complexity,2706.1339366485,Meadow cove,night,Summer
2022-12-24,21:50:00,2022,12,24,50,21,acoustic_complexity,2775.45345244421,Meadow cove,night,Summer
2022-12-24,22:00:00,2022,12,24,0,22,acoustic_complexity,2934.98437232892,Meadow cove,night,Summer
2022-12-24,22:10:00,2022,12,24,10,22,acoustic_complexity,2726.38651858977,Meadow cove,night,Summer
2022-12-24,22:20:00,2022,12,24,20,22,acoustic_complexity,2660.46268933655,Meadow cove,night,Summer
2022-12-24,22:30:00,2022,12,24,30,22,acoustic_complexity,2752.69389549832,Meadow cove,night,Summer
2022-12-24,22:40:00,2022,12,24,40,22,acoustic_complexity,2785.91485610664,Meadow cove,night,Summer
2022-12-24,22:50:00,2022,12,24,50,22,acoustic_complexity,2828.61998200896,Meadow cove,night,Summer
2022-12-24,23:00:00,2022,12,24,0,23,acoustic_complexity,2537.70236477105,Meadow cove,night,Summer
2022-12-24,23:10:00,2022,12,24,10,23,acoustic_complexity,2657.40304197429,Meadow cove,night,Summer
2022-12-24,23:20:00,2022,12,24,20,23,acoustic_complexity,2805.3891985702,Meadow cove,night,Summer
2022-12-24,23:30:00,2022,12,24,30,23,acoustic_complexity,2711.39758079155,Meadow cove,night,Summer
2022-12-24,23:40:00,2022,12,24,40,23,acoustic_complexity,2833.3020109917,Meadow cove,night,Summer
2022-12-24,23:50:00,2022,12,24,50,23,acoustic_complexity,2684.14624911473,Meadow cove,night,Summer
2022-12-25,00:00:00,2022,12,25,0,0,acoustic_complexity,2874.74396648495,Meadow cove,pre-dawn,Summer
2022-12-25,00:10:00,2022,12,25,10,0,acoustic_complexity,3058.07008059366,Meadow cove,pre-dawn,Summer
